INDEX_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,geom_WKT
56120,KAUHAKO BAY,US,19.383333,-155.9,"POLYGON ((-156.11155756665613 19.182570817676055,-156.11155756665613 19.584095848990454,-155.68844243334382 19.584095848990454,-155.68844243334382 19.182570817676055,-156.11155756665613 19.182570817676055))"
56130,NAPOOPOO,US,19.483333,-155.933333,"POLYGON ((-156.14501953464296 19.28257299237741,-156.14501953464296 19.68409367428906,-155.7216471320236 19.68409367428906,-155.7216471320236 19.28257299237741,-156.14501953464296 19.28257299237741))"
56140,KAILUA,US,19.633333,-156,"POLYGON ((-156.21188313107007 19.432576306138888,-156.21188313107007 19.834090360527217,-155.78811686892993 19.834090360527217,-155.78811686892993 19.432576306138888,-156.21188313107007 19.432576306138888))"
56150,KIHOLO,US,19.866667,-155.95,"POLYGON ((-156.16219252843126 19.6659149039655,-156.16219252843126 20.067418429367834,-155.73780747156871 20.067418429367834,-155.73780747156871 19.6659149039655,-156.16219252843126 19.6659149039655))"
56160,KAWAIHAE,US,20.033333,-155.833333,"POLYGON ((-156.0457487464481 19.832585547528524,-156.0457487464481 20.234081119138146,-155.62091792021857 20.234081119138146,-155.62091792021857 19.832585547528524,-156.0457487464481 19.832585547528524))"
56170,MAHUKONA,US,20.183333,-155.9,"POLYGON ((-156.11261762823477 19.98258883122412,-156.11261762823477 20.38407783544252,-155.68738237176524 20.38407783544252,-155.68738237176524 19.98258883122412,-156.11261762823477 19.98258883122412))"
56180,KAHULUI,US,20.9,-156.466667,"POLYGON ((-156.68027796555927 20.69927384047845,-156.68027796555927 21.100726159521624,-156.253055367774 21.100726159521624,-156.253055367774 20.69927384047845,-156.68027796555927 20.69927384047845))"
56190,HANA,US,20.75,-155.983333,"POLYGON ((-156.19673237724643 20.549268549492844,-156.19673237724643 20.950731450507057,-155.7699342894202 20.950731450507057,-155.7699342894202 20.549268549492844,-156.19673237724643 20.549268549492844))"
56200,LAHAINA,US,20.866667,-156.666667,"POLYGON ((-156.88022998222667 20.6659388016426,-156.88022998222667 21.067394531690706,-156.45310335110665 21.067394531690706,-156.45310335110665 20.6659388016426,-156.88022998222667 20.6659388016426))"
56230,KAUMALAPAU HARBOR,US,20.783333,-157,"POLYGON ((-157.21344603741946 20.582602663452352,-157.21344603741946 20.984064003214254,-156.78655396258054 20.984064003214254,-156.78655396258054 20.582602663452352,-157.21344603741946 20.582602663452352))"
56240,PUKOO,US,21.066667,-156.8,"POLYGON ((-157.01384784719855 20.86594297277755,-157.01384784719855 21.267390360555783,-156.58615215280147 21.267390360555783,-156.58615215280147 20.86594297277755,-157.01384784719855 20.86594297277755))"
56250,KAMALO,US,21.05,-156.883333,"POLYGON ((-157.09715750818617 20.84927571199266,-157.09715750818617 21.250724288007348,-156.66950915848048 21.250724288007348,-156.66950915848048 20.84927571199266,-157.09715750818617 20.84927571199266))"
56260,KAUNAKAKAI,US,21.083333,-157.033333,"POLYGON ((-157.2472052798811 20.882609752322573,-157.2472052798811 21.284056914344085,-156.81946138678558 21.284056914344085,-156.81946138678558 20.882609752322573,-157.2472052798811 20.882609752322573))"
56280,HONOLULU,US,21.3,-157.866667,"POLYGON ((-158.08084947189462 21.099281693599554,-158.08084947189462 21.500718306400348,-157.65248386143867 21.500718306400348,-157.65248386143867 21.099281693599554,-158.08084947189462 21.099281693599554))"
56290,PORT ALLEN,US,21.9,-159.583333,"POLYGON ((-159.7984011933288 21.69929734813226,-159.7984011933288 22.10070265186778,-159.36826547333789 22.10070265186778,-159.36826547333789 21.69929734813226,-159.7984011933288 21.69929734813226))"
56300,NAWILIWILI BAY,US,21.95,-159.35,"POLYGON ((-159.5651440550816 21.749298274378553,-159.5651440550816 22.150701725621467,-159.1348559449184 22.150701725621467,-159.1348559449184 21.749298274378553,-159.5651440550816 21.749298274378553))"
56310,AHUKINI LANDING,US,22,-159.333333,"POLYGON ((-159.54855274474906 21.799299411001716,-159.54855274474906 22.200700588998306,-159.11811392191763 22.200700588998306,-159.11811392191763 21.799299411001716,-159.54855274474906 21.799299411001716))"
55650,MATA-UTU,WF,-13.283333,-176.133333,"POLYGON ((-176.33842594145767 -13.484215271862649,-176.33842594145767 -13.082451394803982,-175.92824072520904 -13.082451394803982,-175.92824072520904 -13.484215271862649,-176.33842594145767 -13.484215271862649))"
54920,DEVONPORT,AU,-41.183333,146.366667,"POLYGON ((146.10179060708992 -41.38345140713804,146.10179060708992 -40.98321525952869,146.63154272624337 -40.98321525952869,146.63154272624337 -41.38345140713804,146.10179060708992 -41.38345140713804))"
54943,BEAUTY POINT,AU,-41.15,146.816667,"POLYGON ((146.5519192216096 -41.350117435975086,146.5519192216096 -40.94988256402491,147.08141411172377 -40.94988256402491,147.08141411172377 -41.350117435975086,146.5519192216096 -41.350117435975086))"
54970,LAUNCESTON,AU,-41.45,147.116667,"POLYGON ((146.85070777678396 -41.650107243518754,146.85070777678396 -41.24989275648107,147.38262555654944 -41.24989275648107,147.38262555654944 -41.650107243518754,146.85070777678396 -41.650107243518754))"
55000,WHANGAROA,NZ,-35.05,173.766667,"POLYGON ((173.52306926478815 -35.250325047588106,173.52306926478815 -34.84967495241192,174.0102640685452 -34.84967495241192,174.0102640685452 -35.250325047588106,173.52306926478815 -35.250325047588106))"
55030,OPUA,NZ,-35.316667,174.116667,"POLYGON ((173.87227483279375 -35.51698312326622,173.87227483279375 -35.11635021006702,174.3610585005396 -35.11635021006702,174.3610585005396 -35.51698312326622,173.87227483279375 -35.51698312326622))"
55050,WHANGAREI,NZ,-35.8,174.433333,"POLYGON ((174.1874720188862 -36.00030104228688,174.1874720188862 -35.599698957713244,174.6791946477804 -35.599698957713244,174.6791946477804 -36.00030104228688,174.1874720188862 -36.00030104228688))"
55060,AUCKLAND,NZ,-36.85,174.766667,"POLYGON ((174.5174801154816 -37.05026501581081,174.5174801154816 -36.64973498418918,175.01585321785183 -36.64973498418918,175.01585321785183 -37.05026501581081,174.5174801154816 -37.05026501581081))"
55080,TAURANGA,NZ,-37.633333,176.166667,"POLYGON ((175.91489136179464 -37.83357217199707,175.91489136179464 -37.433094494669255,176.41844197153873 -37.433094494669255,176.41844197153873 -37.83357217199707,175.91489136179464 -37.83357217199707))"
55110,GISBORNE,NZ,-38.666667,178.033333,"POLYGON ((177.7779794061036 -38.86686997347994,177.7779794061036 -38.4664633598532,178.28868726056305 -38.4664633598532,178.28868726056305 -38.86686997347994,177.7779794061036 -38.86686997347994))"
55130,NAPIER,NZ,-39.483333,176.916667,"POLYGON ((176.65835324509257 -39.68350844759924,176.65835324509257 -39.28315821906712,177.1749800882407 -39.28315821906712,177.1749800882407 -39.68350844759924,176.65835324509257 -39.68350844759924))"
55150,WELLINGTON,NZ,-41.283333,174.783333,"POLYGON ((174.51804840053944 -41.4834462082814,174.51804840053944 -41.083220458385235,175.04861826612722 -41.083220458385235,175.04861826612722 -41.4834462082814,174.51804840053944 -41.4834462082814))"
55180,WANGANUI,NZ,-39.95,175.033333,"POLYGON ((174.77327092163353 -40.15015910318879,174.77327092163353 -39.7498408968112,175.29339574503314 -39.7498408968112,175.29339574503314 -40.15015910318879,174.77327092163353 -40.15015910318879))"
55210,NEW PLYMOUTH,NZ,-39.066667,174.033333,"POLYGON ((173.77654310251648 -39.26685623817381,173.77654310251648 -38.86647709515952,174.29012356415018 -38.86647709515952,174.29012356415018 -39.26685623817381,173.77654310251648 -39.26685623817381))"
43510,VARNA,BG,43.183333,27.966667,"POLYGON ((27.693303446007963 42.98329411652365,27.693303446007963 43.38337255014298,28.240029887325367 43.38337255014298,28.240029887325367 42.98329411652365,27.693303446007963 42.98329411652365))"
43550,MANGALIA,RO,43.816667,28.583333,"POLYGON ((28.30709659754099 43.61664781541784,28.30709659754099 44.01668551791567,28.85957006912573 44.01668551791567,28.85957006912573 43.61664781541784,28.30709659754099 43.61664781541784))"
43560,CONSTANTA,RO,44.166667,28.65,"POLYGON ((28.372134879029748 43.96666069680063,28.372134879029748 44.36667263653277,28.927865120970278 44.36667263653277,28.927865120970278 43.96666069680063,28.372134879029748 43.96666069680063))"
43570,SULINA,RO,45.166667,29.666667,"POLYGON ((29.383982681356166 44.96669580081905,29.383982681356166 45.36663753251432,29.9493506519772 45.36663753251432,29.9493506519772 44.96669580081905,29.383982681356166 44.96669580081905))"
43590,BRAILA,RO,45.25,27.983333,"POLYGON ((27.70023837265307 45.05003338008691,27.70023837265307 45.449966619913106,28.266428294013597 45.449966619913106,28.266428294013597 45.05003338008691,27.70023837265307 45.05003338008691))"
43600,GALATI,RO,45.416667,28.083333,"POLYGON ((27.799409595722263 45.216705562412635,27.799409595722263 45.61662777092064,28.367257070944415 45.61662777092064,28.367257070944415 45.216705562412635,27.799409595722263 45.216705562412635))"
43625,IZMAYIL,UA,45.333333,28.85,"POLYGON ((28.566489788524777 45.133369524803726,28.566489788524777 45.53329714186292,29.133510211475212 45.53329714186292,29.133510211475212 45.133369524803726,28.566489788524777 45.133369524803726))"
43645,ILLICHIVSK,UA,46.3,30.65,"POLYGON ((30.36154045160678 46.10006852082539,30.36154045160678 46.49993147917466,30.938459548393254 46.49993147917466,30.938459548393254 46.10006852082539,30.36154045160678 46.10006852082539))"
43650,ODESA,UA,46.483333,30.733333,"POLYGON ((30.443908468393246 46.283409137118404,30.443908468393246 46.683257529548236,31.022758198273394 46.683257529548236,31.022758198273394 46.283409137118404,30.443908468393246 46.283409137118404))"
43655,YUZHNYY,UA,46.6,31.016667,"POLYGON ((30.726622218596937 46.40008071125505,30.726622218596937 46.799919288744825,31.306711114736395 46.799919288744825,31.306711114736395 46.40008071125505,30.726622218596937 46.40008071125505))"
43670,MYKOLAYIV,UA,46.95,31.983333,"POLYGON ((31.691400889812325 46.75009306905919,31.691400889812325 47.149906930940816,32.27526577685435 47.149906930940816,32.27526577685435 46.75009306905919,31.691400889812325 46.75009306905919))"
43680,KHERSON,UA,46.616667,32.6,"POLYGON ((32.30986425147702 46.41674550585013,32.30986425147702 46.81658782748349,32.89013574852305 46.81658782748349,32.89013574852305 46.41674550585013,32.30986425147702 46.41674550585013))"
48690,VERAVAL,IN,20.9,70.366667,"POLYGON ((70.15305619445212 20.699273099891506,70.15305619445212 21.100726900108505,70.5802771388812 21.100726900108505,70.5802771388812 20.699273099891506,70.15305619445212 20.699273099891506))"
48760,BHAVNAGAR,IN,21.766667,72.233333,"POLYGON ((72.01846486595257 21.565959883437486,72.01846486595257 21.967373449895703,72.44820180071413 21.967373449895703,72.44820180071413 21.565959883437486,72.01846486595257 21.565959883437486))"
48840,MUMBAI (BOMBAY),IN,18.966667,72.866667,"POLYGON ((72.6556384823565 18.765895090307605,72.6556384823565 19.167438243025725,73.07769485097683 19.167438243025725,73.07769485097683 18.765895090307605,72.6556384823565 18.765895090307605))"
48845,JAWAHARLAL NEHRU PORT (NHAVA SHIVA),IN,18.95,72.95,"POLYGON ((72.73899285119272 18.749227926700122,72.73899285119272 19.150772073299883,73.16100714880729 19.150772073299883,73.16100714880729 18.749227926700122,72.73899285119272 18.749227926700122))"
48970,MARMAGAO,IN,15.433333,73.8,"POLYGON ((73.5929412109236 15.2324913647705,73.5929412109236 15.634175301896086,74.00705878907611 15.634175301896086,74.00705878907611 15.2324913647705,73.5929412109236 15.2324913647705))"
48990,KARWAR,IN,14.816667,74.116667,"POLYGON ((73.91020414073556 14.615813442867077,73.91020414073556 15.017519890466238,74.32312919259776 15.017519890466238,74.32312919259776 14.615813442867077,73.91020414073556 14.615813442867077))"
49040,AZHIKAL (AZHIKKAL),IN,11.916667,75.3,"POLYGON ((75.09599047320047 11.715767945967778,75.09599047320047 12.11756538736555,75.50400952679952 12.11756538736555,75.50400952679952 11.715767945967778,75.09599047320047 11.715767945967778))"
49100,CALICUT (KOZHIKODE),IN,11.25,75.766667,"POLYGON ((75.56314041326277 11.049091630215749,75.56314041326277 11.45090836978423,75.9701929200705 11.45090836978423,75.9701929200705 11.049091630215749,75.56314041326277 11.049091630215749))"
49110,BEYPORE,IN,11.166667,75.8,"POLYGON ((75.59653166680496 10.965757027380267,75.59653166680496 11.367576305953047,76.003468333195 11.367576305953047,76.003468333195 10.965757027380267,75.59653166680496 10.965757027380267))"
49130,KOCHI (COCHIN),IN,9.966667,76.233333,"POLYGON ((76.030653110056 9.765741797207884,76.030653110056 10.167591536125453,76.43601355661067 10.167591536125453,76.43601355661067 9.765741797207884,76.030653110056 9.765741797207884))"
49160,QUILON (KOLLAM),IN,8.883333,76.583333,"POLYGON ((76.38128415546508 8.682397200569769,76.38128415546508 9.084269466096872,76.78538251120155 9.084269466096872,76.78538251120155 8.682397200569769,76.38128415546508 8.682397200569769))"
49180,KOLACHEL,IN,8.166667,77.25,"POLYGON ((77.04832706283652 7.965721945689335,77.04832706283652 8.367611387643988,77.45167293716351 8.367611387643988,77.45167293716351 7.965721945689335,77.04832706283652 7.965721945689335))"
34970,NEATH,GB,51.633333,-3.833333,"POLYGON ((-4.154306668908282 51.43358712397706,-4.154306668908282 51.833079542689745,-3.5123599977584012 51.833079542689745,-3.5123599977584012 51.43358712397706,-4.154306668908282 51.43358712397706))"
34980,PORT TALBOT,GB,51.583333,-3.816667,"POLYGON ((-4.13728653470832 51.38358514138585,-4.13728653470832 51.78308152528108,-3.4960467986250423 51.78308152528108,-3.4960467986250423 51.38358514138585,-4.13728653470832 51.38358514138585))"
34990,BARRY,GB,51.4,-3.266667,"POLYGON ((-3.586010364026094 51.20024584495361,-3.586010364026094 51.59975415504651,-2.9473229693071965 51.59975415504651,-2.9473229693071965 51.20024584495361,-3.586010364026094 51.20024584495361))"
35010,CARDIFF,GB,51.45,-3.166667,"POLYGON ((-3.4863577006651094 51.25024877517175,-3.4863577006651094 51.64975122482834,-2.8469756326682014 51.64975122482834,-2.8469756326682014 51.25024877517175,-3.4863577006651094 51.25024877517175))"
35015,NEWPORT,GB,51.55,-2.983333,"POLYGON ((-3.303722201904837 51.350252536176555,-3.303722201904837 51.74974746382365,-2.6629444647618317 51.74974746382365,-2.6629444647618317 51.350252536176555,-3.303722201904837 51.350252536176555))"
35040,SHARPNESS,GB,51.716667,-2.483333,"POLYGON ((-2.804903547089618 51.51691788907781,-2.804903547089618 51.916415444255954,-2.1617631195768863 51.916415444255954,-2.1617631195768863 51.51691788907781,-2.804903547089618 51.51691788907781))"
35060,AVONMOUTH,GB,51.5,-2.716667,"POLYGON ((-3.036697287438493 51.30024686449481,-3.036697287438493 51.699753135505816,-2.396636045894954 51.699753135505816,-2.396636045894954 51.30024686449481,-3.036697287438493 51.30024686449481))"
35070,BRISTOL,GB,51.466667,-2.633333,"POLYGON ((-2.953128558405676 51.26691017812387,-2.953128558405676 51.66642315520968,-2.3135381082611364 51.66642315520968,-2.3135381082611364 51.26691017812387,-2.953128558405676 51.26691017812387))"
35100,BRIDGWATER,GB,51.133333,-3,"POLYGON ((-3.3175003890387047 50.933571678581266,-3.3175003890387047 51.33309498808541,-2.682499610961296 51.33309498808541,-2.682499610961296 50.933571678581266,-3.3175003890387047 50.933571678581266))"
35110,WATCHET HARBOR,GB,51.183333,-3.333333,"POLYGON ((-3.6511798093768446 50.983570598186745,-3.6511798093768446 51.383096068479944,-3.0154868572897993 51.383096068479944,-3.0154868572897993 50.983570598186745,-3.6511798093768446 50.983570598186745))"
35150,BIDEFORD,GB,51.033333,-4.2,"POLYGON ((-4.516819299251796 50.833567536874895,-4.516819299251796 51.23309912979178,-3.883180700748203 51.23309912979178,-3.883180700748203 50.833567536874895,-4.516819299251796 50.833567536874895))"
35170,PADSTOW,GB,50.55,-4.933333,"POLYGON ((-5.246895446297805 50.35021791464022,-5.246895446297805 50.749782085359946,-4.619771220368869 50.749782085359946,-4.619771220368869 50.35021791464022,-5.246895446297805 50.35021791464022))"
35200,HAYLE,GB,50.183333,-5.416667,"POLYGON ((-5.72782843908684 49.98353474807248,-5.72782843908684 50.38313191859431,-5.105504894246435 50.38313191859431,-5.105504894246435 49.98353474807248,-5.72782843908684 49.98353474807248))"
35240,NEWLYN,GB,50.1,-5.55,"POLYGON ((-5.860607688039454 49.90019482644026,-5.860607688039454 50.299805173559854,-5.239392311960612 50.299805173559854,-5.239392311960612 49.90019482644026,-5.860607688039454 49.90019482644026))"
35290,FALMOUTH HARBOUR,GB,50.15,-5.066667,"POLYGON ((-5.377610631483325 49.95020457259821,-5.377610631483325 50.3497954274018,-4.75572270185001 50.3497954274018,-4.75572270185001 49.95020457259821,-5.377610631483325 49.95020457259821))"
15550,CORINTO,NI,12.483333,-87.166667,"POLYGON ((-87.37110789588749 12.282442320565009,-87.37110789588749 12.684224346101852,-86.96222543744625 12.684224346101852,-86.96222543744625 12.282442320565009,-87.37110789588749 12.282442320565009))"
15570,PUERTO DE HENCAN,HN,13.4,-87.45,"POLYGON ((-87.65519030201051 13.199124844601213,-87.65519030201051 13.600875155398734,-87.2448096979904 13.600875155398734,-87.2448096979904 13.199124844601213,-87.65519030201051 13.199124844601213))"
